datetime,Average Tone,query_name
2024-10-08 00:00:00+00:00,0.0,organic_food
2024-10-09 00:00:00+00:00,-1.3089,organic_food
2024-10-10 00:00:00+00:00,1.5328,organic_food
2024-10-11 00:00:00+00:00,0.0,organic_food
2024-10-12 00:00:00+00:00,0.0162,organic_food
2024-10-13 00:00:00+00:00,0.0,organic_food
2024-10-14 00:00:00+00:00,0.7426,organic_food
2024-10-15 00:00:00+00:00,4.086,organic_food
2024-10-16 00:00:00+00:00,0.8541,organic_food
2024-10-17 00:00:00+00:00,0.0,organic_food
2024-10-18 00:00:00+00:00,0.0,organic_food
2024-10-19 00:00:00+00:00,0.0,organic_food
2024-10-20 00:00:00+00:00,0.0,organic_food
2024-10-21 00:00:00+00:00,0.0,organic_food
2024-10-22 00:00:00+00:00,-0.5731,organic_food
2024-10-23 00:00:00+00:00,-0.7562,organic_food
2024-10-24 00:00:00+00:00,0.0244,organic_food
2024-10-25 00:00:00+00:00,0.0,organic_food
2024-10-26 00:00:00+00:00,0.0,organic_food
2024-10-27 00:00:00+00:00,0.0,organic_food
2024-10-28 00:00:00+00:00,0.0,organic_food
2024-10-29 00:00:00+00:00,0.0,organic_food
2024-10-30 00:00:00+00:00,-1.3656,organic_food
2024-10-31 00:00:00+00:00,4.661,organic_food
2024-11-01 00:00:00+00:00,0.0,organic_food
2024-11-02 00:00:00+00:00,0.0,organic_food
2024-11-03 00:00:00+00:00,-0.4057,organic_food
2024-11-04 00:00:00+00:00,0.0,organic_food
2024-11-05 00:00:00+00:00,0.0,organic_food
2024-11-06 00:00:00+00:00,0.0,organic_food
2024-11-07 00:00:00+00:00,3.4722,organic_food
2024-11-08 00:00:00+00:00,2.1619,organic_food
2024-11-09 00:00:00+00:00,0.0,organic_food
2024-11-10 00:00:00+00:00,0.0,organic_food
2024-11-11 00:00:00+00:00,0.0,organic_food
2024-11-12 00:00:00+00:00,0.0,organic_food
2024-11-13 00:00:00+00:00,0.0,organic_food
2024-11-14 00:00:00+00:00,2.4889,organic_food
2024-11-15 00:00:00+00:00,0.0,organic_food
2024-11-16 00:00:00+00:00,-4.0486,organic_food
2024-11-17 00:00:00+00:00,0.0,organic_food
2024-11-18 00:00:00+00:00,2.4096,organic_food
2024-11-19 00:00:00+00:00,1.7045,organic_food
2024-11-20 00:00:00+00:00,2.2051,organic_food
2024-11-21 00:00:00+00:00,0.0,organic_food
2024-11-22 00:00:00+00:00,0.0,organic_food
2024-11-23 00:00:00+00:00,0.0,organic_food
2024-11-24 00:00:00+00:00,0.0,organic_food
2024-11-25 00:00:00+00:00,0.0,organic_food
2024-11-26 00:00:00+00:00,0.0,organic_food
2024-11-27 00:00:00+00:00,0.0,organic_food
2024-11-28 00:00:00+00:00,1.8535,organic_food
2024-11-29 00:00:00+00:00,0.0,organic_food
2024-11-30 00:00:00+00:00,0.0,organic_food
2024-12-01 00:00:00+00:00,0.0,organic_food
2024-12-02 00:00:00+00:00,0.0,organic_food
2024-12-03 00:00:00+00:00,6.367,organic_food
2024-12-04 00:00:00+00:00,0.0,organic_food
2024-12-05 00:00:00+00:00,2.1651,organic_food
2024-12-06 00:00:00+00:00,0.0,organic_food
2024-12-07 00:00:00+00:00,0.0,organic_food
2024-12-08 00:00:00+00:00,0.0,organic_food
2024-12-09 00:00:00+00:00,0.0,organic_food
2024-12-10 00:00:00+00:00,-2.5445,organic_food
2024-12-11 00:00:00+00:00,1.0994,organic_food
2024-12-12 00:00:00+00:00,5.3933,organic_food
2024-12-13 00:00:00+00:00,0.0,organic_food
2024-12-14 00:00:00+00:00,0.0,organic_food
2024-12-15 00:00:00+00:00,0.0,organic_food
2024-12-16 00:00:00+00:00,-2.7708,organic_food
2024-12-17 00:00:00+00:00,6.2753,organic_food
2024-12-18 00:00:00+00:00,0.0,organic_food
2024-12-19 00:00:00+00:00,0.0,organic_food
2024-12-20 00:00:00+00:00,-4.2735,organic_food
2024-12-21 00:00:00+00:00,0.0,organic_food
2024-12-22 00:00:00+00:00,0.0,organic_food
2024-12-23 00:00:00+00:00,0.6211,organic_food
2024-12-24 00:00:00+00:00,0.0,organic_food
2024-12-25 00:00:00+00:00,0.0,organic_food
2024-12-26 00:00:00+00:00,-0.4453,organic_food
2024-12-27 00:00:00+00:00,0.0,organic_food
2024-12-28 00:00:00+00:00,0.0,organic_food
2024-12-29 00:00:00+00:00,0.0,organic_food
2024-12-30 00:00:00+00:00,0.0487,organic_food
2024-12-31 00:00:00+00:00,0.0,organic_food
2025-01-01 00:00:00+00:00,0.0,organic_food
2025-01-02 00:00:00+00:00,0.0,organic_food
2025-01-03 00:00:00+00:00,0.0,organic_food
2025-01-04 00:00:00+00:00,0.0,organic_food
2025-01-05 00:00:00+00:00,0.0,organic_food
2025-01-06 00:00:00+00:00,0.0,organic_food
2025-01-07 00:00:00+00:00,0.0,organic_food
2025-01-08 00:00:00+00:00,0.0,organic_food
2025-01-09 00:00:00+00:00,0.0,organic_food
2025-01-10 00:00:00+00:00,0.3911,organic_food
2025-01-11 00:00:00+00:00,2.1601,organic_food
2025-01-12 00:00:00+00:00,0.0,organic_food
2025-01-13 00:00:00+00:00,0.0,organic_food
2025-01-14 00:00:00+00:00,0.0,organic_food
2025-01-15 00:00:00+00:00,-1.4858,organic_food
2025-01-16 00:00:00+00:00,-3.3688,organic_food
2025-01-17 00:00:00+00:00,2.7778,organic_food
2025-01-18 00:00:00+00:00,0.0,organic_food
2025-01-19 00:00:00+00:00,0.2488,organic_food
2025-01-20 00:00:00+00:00,0.0,organic_food
2025-01-21 00:00:00+00:00,0.6525,organic_food
2025-01-22 00:00:00+00:00,0.0,organic_food
2025-01-23 00:00:00+00:00,2.9748,organic_food
2025-01-24 00:00:00+00:00,0.0,organic_food
2025-01-25 00:00:00+00:00,0.0,organic_food
2025-01-26 00:00:00+00:00,-1.2774,organic_food
2025-01-27 00:00:00+00:00,0.7249,organic_food
2025-01-28 00:00:00+00:00,0.0,organic_food
2025-01-29 00:00:00+00:00,5.8792,organic_food
2025-01-30 00:00:00+00:00,0.0,organic_food
2025-01-31 00:00:00+00:00,0.0,organic_food
2025-02-01 00:00:00+00:00,0.0,organic_food
2025-02-02 00:00:00+00:00,0.0,organic_food
2025-02-03 00:00:00+00:00,0.8406,organic_food
2025-02-04 00:00:00+00:00,0.0,organic_food
2025-02-05 00:00:00+00:00,-1.5625,organic_food
2025-02-06 00:00:00+00:00,6.6351,organic_food
2025-02-07 00:00:00+00:00,5.9603,organic_food
2025-02-08 00:00:00+00:00,-1.2658,organic_food
2025-02-09 00:00:00+00:00,2.4496,organic_food
2025-02-10 00:00:00+00:00,2.9017,organic_food
2025-02-11 00:00:00+00:00,1.2244,organic_food
2025-02-12 00:00:00+00:00,0.0,organic_food
2025-02-13 00:00:00+00:00,2.1583,organic_food
2025-02-14 00:00:00+00:00,0.0,organic_food
2025-02-15 00:00:00+00:00,0.0,organic_food
2025-02-16 00:00:00+00:00,0.0,organic_food
2025-02-17 00:00:00+00:00,5.1853,organic_food
2025-02-18 00:00:00+00:00,0.0,organic_food
