week_start,gt_bio_tomaten,gt_bio_salat,gt_bio_gurken,gt_bio_paprika,temp_mean_weekly,precip_sum_weekly,sunshine_hours_weekly,consumer_confidence,food_price_index,inflation_rate,gt_norm_bio_tomaten,gt_norm_bio_salat,gt_norm_bio_gurken,gt_norm_bio_paprika,week_of_year,month,quarter,year
2025-07-28,40.0,22.0,22.0,22.0,18.814285714285713,49.1,59.97054722222222,98.40506,150.8,2.192211813839151,0.4,0.22,0.22,0.22,31,7,3,2025
2025-08-04,72.0,20.0,20.0,20.0,17.02857142857143,22.4,80.95612777777778,98.40506,151.2,2.192211813839151,0.72,0.2,0.2,0.2,32,8,3,2025
2025-08-11,53.0,23.0,23.0,23.0,19.142857142857142,8.6,82.99653333333333,98.40506,151.2,2.192211813839151,0.53,0.23,0.23,0.23,33,8,3,2025
2025-08-18,84.0,24.0,24.0,24.0,22.085714285714285,0.7,93.87091944444444,98.40506,151.2,2.192211813839151,0.84,0.24,0.24,0.24,34,8,3,2025
2025-08-25,68.0,20.0,20.0,20.0,16.54285714285714,1.3000000000000003,84.19152222222222,98.40506,151.2,2.192211813839151,0.68,0.2,0.2,0.2,35,8,3,2025
2025-09-01,59.0,27.0,27.0,27.0,18.814285714285713,12.299999999999999,63.50380277777778,98.40506,151.5,2.192211813839151,0.59,0.27,0.27,0.27,36,9,3,2025
2025-09-08,69.0,15.0,15.0,15.0,17.8,18.9,68.63584444444444,98.40506,151.5,2.192211813839151,0.69,0.15,0.15,0.15,37,9,3,2025
2025-09-15,37.0,16.0,16.0,16.0,16.485714285714288,30.6,68.14098888888888,98.40506,151.5,2.192211813839151,0.37,0.16,0.16,0.16,38,9,3,2025
2025-09-22,47.0,21.0,21.0,21.0,16.97142857142857,3.3,54.984966666666665,98.40506,151.5,2.192211813839151,0.47,0.21,0.21,0.21,39,9,3,2025
2025-09-29,55.0,22.0,22.0,22.0,11.62857142857143,0.5,75.50100277777777,98.40506,151.5,2.192211813839151,0.55,0.22,0.22,0.22,40,9,3,2025
2025-10-06,34.0,23.0,23.0,23.0,9.657142857142857,11.2,57.870841666666664,98.40506,151.6,2.192211813839151,0.34,0.23,0.23,0.23,41,10,4,2025
2025-10-13,45.0,23.0,23.0,23.0,12.842857142857143,8.1,21.26164722222222,98.40506,151.6,2.192211813839151,0.45,0.23,0.23,0.23,42,10,4,2025
2025-10-20,0.0,22.0,22.0,22.0,8.885714285714286,3.6999999999999997,46.37733888888889,98.40506,151.6,2.192211813839151,0.0,0.22,0.22,0.22,43,10,4,2025
2025-10-27,38.0,21.0,21.0,21.0,10.128571428571428,15.600000000000001,42.40562777777778,98.40506,151.6,2.192211813839151,0.38,0.21,0.21,0.21,44,10,4,2025
2025-11-03,0.0,21.0,21.0,21.0,9.685714285714285,21.5,38.82726944444445,98.40506,151.7,2.192211813839151,0.0,0.21,0.21,0.21,45,11,4,2025
2025-11-10,0.0,26.0,26.0,26.0,7.5,0.2,42.83039444444445,98.40506,151.7,2.192211813839151,0.0,0.26,0.26,0.26,46,11,4,2025
2025-11-17,0.0,24.0,24.0,24.0,7.042857142857143,29.7,24.323283333333336,98.40506,151.7,2.192211813839151,0.0,0.24,0.24,0.24,47,11,4,2025
2025-11-24,0.0,23.0,23.0,23.0,0.17142857142857146,10.399999999999999,37.315125,98.40506,151.7,2.192211813839151,0.0,0.23,0.23,0.23,48,11,4,2025
2025-12-01,44.0,25.0,25.0,25.0,3.6142857142857143,3.3000000000000003,20.518222222222224,98.40506,151.5,2.192211813839151,0.44,0.25,0.25,0.25,49,12,4,2025
2025-12-08,33.0,23.0,23.0,23.0,3.6999999999999997,9.0,34.20443888888889,98.40506,151.5,2.192211813839151,0.33,0.23,0.23,0.23,50,12,4,2025
2025-12-15,0.0,22.0,22.0,22.0,6.885714285714286,5.8,19.56343888888889,98.40506,151.5,2.192211813839151,0.0,0.22,0.22,0.22,51,12,4,2025
2025-12-22,50.0,28.0,28.0,28.0,4.3428571428571425,0.7,27.870969444444444,98.40506,151.5,2.192211813839151,0.5,0.28,0.28,0.28,52,12,4,2025
2025-12-29,59.0,32.0,32.0,32.0,-1.5714285714285714,0.9,27.03921111111111,98.40506,151.5,2.192211813839151,0.59,0.32,0.32,0.32,1,12,4,2025
2026-01-05,47.0,27.0,27.0,27.0,-0.5285714285714286,16.7,21.66521388888889,98.40506,151.5,2.192211813839151,0.47,0.27,0.27,0.27,2,1,1,2026
2026-01-12,49.0,26.0,26.0,26.0,-6.428571428571429,2.4000000000000004,24.441202777777775,98.40506,151.5,2.192211813839151,0.49,0.26,0.26,0.26,3,1,1,2026
2026-01-19,,,,,1.5999999999999999,6.4,32.01656388888889,98.40506,151.5,2.192211813839151,,,,,4,1,1,2026
2026-01-26,,,,,-3.057142857142857,9.100000000000001,25.955222222222222,98.40506,151.5,2.192211813839151,,,,,5,1,1,2026
2026-02-02,,,,,-3.685714285714286,3.1999999999999997,5.783763888888888,98.40506,151.5,2.192211813839151,,,,,6,2,1,2026
2026-02-09,,,,,-2.0142857142857142,12.0,4.819025000000001,98.40506,151.5,2.192211813839151,,,,,7,2,1,2026
2026-02-16,,,,,0.7857142857142857,17.6,17.98396111111111,98.40506,151.5,2.192211813839151,,,,,8,2,1,2026
2026-02-23,,,,,0.8142857142857143,20.0,30.890225,98.40506,151.5,2.192211813839151,,,,,9,2,1,2026
2026-03-02,,,,,7.957142857142856,0.9,64.20262777777778,98.40506,151.5,2.192211813839151,,,,,10,3,1,2026
2026-03-09,,,,,7.042857142857143,0.0,73.63893333333333,98.40506,151.5,2.192211813839151,,,,,11,3,1,2026
2026-03-16,,,,,8.4,7.800000000000001,53.77124166666667,98.40506,151.5,2.192211813839151,,,,,12,3,1,2026
2026-03-23,,,,,5.800000000000001,0.0,22.812574999999995,98.40506,151.5,2.192211813839151,,,,,13,3,1,2026
