week_start,gt_bio_tomaten,gt_bio_salat,gt_bio_gurken,gt_bio_paprika,temp_mean_weekly,precip_sum_weekly,sunshine_hours_weekly,consumer_confidence,food_price_index,inflation_rate,gt_norm_bio_tomaten,gt_norm_bio_salat,gt_norm_bio_gurken,gt_norm_bio_paprika,week_of_year,month,quarter,year
2021-05-03,82.0,70.0,70.0,42.0,8.457142857142857,14.4,50.92228333333333,100.7296,113.4,2.191211911939628,0.82,0.7,0.7,0.42,18,5,2,2021
2021-05-10,82.0,70.0,70.0,42.0,11.157142857142857,10.1,74.73491944444444,100.7296,113.4,2.191211911939628,0.82,0.7,0.7,0.42,19,5,2,2021
2021-05-17,82.0,70.0,70.0,42.0,13.37142857142857,28.099999999999998,55.68313055555556,100.7296,113.4,2.191211911939628,0.82,0.7,0.7,0.42,20,5,2,2021
2021-05-24,82.0,70.0,70.0,42.0,12.799999999999999,11.299999999999999,101.23052777777778,100.7296,113.4,2.191211911939628,0.82,0.7,0.7,0.42,21,5,2,2021
2021-05-31,82.0,70.0,70.0,42.0,12.414285714285715,12.6,95.90399444444445,100.7296,113.4,2.191211911939628,0.82,0.7,0.7,0.42,22,5,2,2021
2021-06-07,57.0,73.0,52.0,35.0,19.599999999999998,0.4,100.45514166666666,101.2003,113.1,2.388078013883188,0.57,0.73,0.52,0.35,23,6,2,2021
2021-06-14,57.0,73.0,52.0,35.0,19.785714285714285,3.8000000000000003,91.87536666666666,101.2003,113.1,2.388078013883188,0.57,0.73,0.52,0.35,24,6,2,2021
2021-06-21,57.0,73.0,52.0,35.0,25.157142857142855,5.2,103.28386666666667,101.2003,113.1,2.388078013883188,0.57,0.73,0.52,0.35,25,6,2,2021
2021-06-28,57.0,73.0,52.0,35.0,19.67142857142857,4.800000000000001,80.3595,101.2003,113.1,2.388078013883188,0.57,0.73,0.52,0.35,26,6,2,2021
2021-07-05,63.0,43.0,72.0,25.0,19.414285714285715,71.8,68.9975388888889,101.3386,113.5,3.71118072990646,0.63,0.43,0.72,0.25,27,7,3,2021
2021-07-12,63.0,43.0,72.0,25.0,19.785714285714285,34.6,63.79143333333334,101.3386,113.5,3.71118072990646,0.63,0.43,0.72,0.25,28,7,3,2021
2021-07-19,63.0,43.0,72.0,25.0,21.47142857142857,6.699999999999999,90.34119444444444,101.3386,113.5,3.71118072990646,0.63,0.43,0.72,0.25,29,7,3,2021
2021-07-26,63.0,43.0,72.0,25.0,20.571428571428573,6.0,83.2109,101.3386,113.5,3.71118072990646,0.63,0.43,0.72,0.25,30,7,3,2021
2021-08-02,61.0,54.0,52.0,27.0,20.114285714285717,3.3,86.9839638888889,101.3251,113.4,3.8114546279638617,0.61,0.54,0.52,0.27,31,8,3,2021
2021-08-09,61.0,54.0,52.0,27.0,18.414285714285715,15.0,79.50021111111111,101.3251,113.4,3.8114546279638617,0.61,0.54,0.52,0.27,32,8,3,2021
2021-08-16,61.0,54.0,52.0,27.0,19.87142857142857,9.5,85.00890833333334,101.3251,113.4,3.8114546279638617,0.61,0.54,0.52,0.27,33,8,3,2021
2021-08-23,61.0,54.0,52.0,27.0,17.185714285714287,20.099999999999998,51.62960833333333,101.3251,113.4,3.8114546279638617,0.61,0.54,0.52,0.27,34,8,3,2021
2021-08-30,61.0,54.0,52.0,27.0,14.857142857142858,44.0,54.71800833333333,101.3251,113.4,3.8114546279638617,0.61,0.54,0.52,0.27,35,8,3,2021
2021-09-06,38.0,45.0,0.0,26.0,16.071428571428573,1.0,77.18393888888889,101.3251,113.5,4.112371458661768,0.38,0.45,0.0,0.26,36,9,3,2021
2021-09-13,38.0,45.0,0.0,26.0,18.185714285714287,1.7,73.87964722222222,101.3251,113.5,4.112371458661768,0.38,0.45,0.0,0.26,37,9,3,2021
2021-09-20,38.0,45.0,0.0,26.0,15.114285714285714,6.6,46.30305833333333,101.3251,113.5,4.112371458661768,0.38,0.45,0.0,0.26,38,9,3,2021
2021-09-27,38.0,45.0,0.0,26.0,15.585714285714285,3.8,45.483797222222215,101.3251,113.5,4.112371458661768,0.38,0.45,0.0,0.26,39,9,3,2021
2021-10-04,37.0,58.0,0.0,20.0,14.142857142857142,12.7,43.61795277777778,101.1364,113.5,4.404356123543773,0.37,0.58,0.0,0.2,40,10,4,2021
2021-10-11,37.0,58.0,0.0,20.0,10.37142857142857,11.100000000000001,54.68223611111111,101.1364,113.5,4.404356123543773,0.37,0.58,0.0,0.2,41,10,4,2021
2021-10-18,37.0,58.0,0.0,20.0,9.314285714285715,11.2,33.40880833333333,101.1364,113.5,4.404356123543773,0.37,0.58,0.0,0.2,42,10,4,2021
2021-10-25,37.0,58.0,0.0,20.0,9.585714285714285,19.2,41.93915833333333,101.1364,113.5,4.404356123543773,0.37,0.58,0.0,0.2,43,10,4,2021
2021-11-01,44.0,55.0,0.0,35.0,10.342857142857143,4.3,44.64740833333334,100.8241,114.1,4.814479018114959,0.44,0.55,0.0,0.35,44,11,4,2021
2021-11-08,44.0,55.0,0.0,35.0,7.857142857142857,45.6,18.909497222222225,100.8241,114.1,4.814479018114959,0.44,0.55,0.0,0.35,45,11,4,2021
2021-11-15,44.0,55.0,0.0,35.0,5.428571428571429,1.4,26.40341388888889,100.8241,114.1,4.814479018114959,0.44,0.55,0.0,0.35,46,11,4,2021
2021-11-22,44.0,55.0,0.0,35.0,7.114285714285715,4.8,13.908180555555555,100.8241,114.1,4.814479018114959,0.44,0.55,0.0,0.35,47,11,4,2021
2021-11-29,44.0,55.0,0.0,35.0,2.942857142857143,4.3999999999999995,21.6166,100.8241,114.1,4.814479018114959,0.44,0.55,0.0,0.35,48,11,4,2021
2021-12-06,30.0,43.0,0.0,25.0,1.8714285714285714,19.7,13.887336111111113,100.5436,115.1,4.909829638605734,0.3,0.43,0.0,0.25,49,12,4,2021
2021-12-13,30.0,43.0,0.0,25.0,-0.11428571428571413,6.9,7.224402777777778,100.5436,115.1,4.909829638605734,0.3,0.43,0.0,0.25,50,12,4,2021
2021-12-20,30.0,43.0,0.0,25.0,5.357142857142857,1.9,11.814819444444446,100.5436,115.1,4.909829638605734,0.3,0.43,0.0,0.25,51,12,4,2021
2021-12-27,30.0,43.0,0.0,25.0,-2.685714285714286,17.2,20.98652222222222,100.5436,115.1,4.909829638605734,0.3,0.43,0.0,0.25,52,12,4,2021
2022-01-03,67.0,85.0,49.0,51.0,7.114285714285714,12.5,4.545566666666667,100.3155,116.8,4.158421978405902,0.67,0.85,0.49,0.51,1,1,1,2022
2022-01-10,67.0,85.0,49.0,51.0,1.9142857142857144,5.4,18.345283333333334,100.3155,116.8,4.158421978405902,0.67,0.85,0.49,0.51,2,1,1,2022
2022-01-17,67.0,85.0,49.0,51.0,1.6142857142857143,2.5,14.605972222222222,100.3155,116.8,4.158421978405902,0.67,0.85,0.49,0.51,3,1,1,2022
2022-01-24,67.0,85.0,49.0,51.0,2.585714285714286,5.1,27.180325,100.3155,116.8,4.158421978405902,0.67,0.85,0.49,0.51,4,1,1,2022
2022-01-31,67.0,85.0,49.0,51.0,3.7857142857142856,9.7,18.509033333333335,100.3155,116.8,4.158421978405902,0.67,0.85,0.49,0.51,5,1,1,2022
2022-02-07,72.0,83.0,0.0,51.0,4.071428571428571,22.5,22.189191666666666,99.82526,118.0,4.330757912975924,0.72,0.83,0.0,0.51,6,2,1,2022
2022-02-14,72.0,83.0,0.0,51.0,4.942857142857143,5.0,38.08712222222223,99.82526,118.0,4.330757912975924,0.72,0.83,0.0,0.51,7,2,1,2022
2022-02-21,72.0,83.0,0.0,51.0,6.128571428571428,31.299999999999997,28.130086111111112,99.82526,118.0,4.330757912975924,0.72,0.83,0.0,0.51,8,2,1,2022
2022-02-28,72.0,83.0,0.0,51.0,3.5142857142857147,7.6,53.3467,99.82526,118.0,4.330757912975924,0.72,0.83,0.0,0.51,9,2,1,2022
2022-03-07,79.0,59.0,67.0,56.0,0.45714285714285713,0.1,45.968627777777776,98.99736,119.0,5.876587664340449,0.79,0.59,0.67,0.56,10,3,1,2022
2022-03-14,79.0,59.0,67.0,56.0,3.1,0.9,75.42701666666667,98.99736,119.0,5.876587664340449,0.79,0.59,0.67,0.56,11,3,1,2022
2022-03-21,79.0,59.0,67.0,56.0,6.628571428571428,1.0,69.00535,98.99736,119.0,5.876587664340449,0.79,0.59,0.67,0.56,12,3,1,2022
2022-03-28,79.0,59.0,67.0,56.0,7.314285714285715,0.1,72.73242499999999,98.99736,119.0,5.876587664340449,0.79,0.59,0.67,0.56,13,3,1,2022
2022-04-04,64.0,66.0,68.0,40.0,3.6285714285714286,5.7,37.751713888888894,98.31261,122.8,6.249982632247342,0.64,0.66,0.68,0.4,14,4,2,2022
2022-04-11,64.0,66.0,68.0,40.0,6.857142857142857,24.0,49.54452222222222,98.31261,122.8,6.249982632247342,0.64,0.66,0.68,0.4,15,4,2,2022
2022-04-18,64.0,66.0,68.0,40.0,8.785714285714286,6.4,72.20747222222222,98.31261,122.8,6.249982632247342,0.64,0.66,0.68,0.4,16,4,2,2022
2022-04-25,64.0,66.0,68.0,40.0,9.557142857142859,1.9,59.27161944444444,98.31261,122.8,6.249982632247342,0.64,0.66,0.68,0.4,17,4,2,2022
2022-05-02,86.0,51.0,76.0,36.0,11.814285714285715,0.1,84.150325,97.8876,125.2,7.017597381886764,0.86,0.51,0.76,0.36,18,5,2,2022
2022-05-09,86.0,51.0,76.0,36.0,14.1,15.9,89.18189722222223,97.8876,125.2,7.017597381886764,0.86,0.51,0.76,0.36,19,5,2,2022
2022-05-16,86.0,51.0,76.0,36.0,17.014285714285712,5.6,85.88624166666666,97.8876,125.2,7.017597381886764,0.86,0.51,0.76,0.36,20,5,2,2022
2022-05-23,86.0,51.0,76.0,36.0,17.757142857142856,21.6,87.84336944444445,97.8876,125.2,7.017597381886764,0.86,0.51,0.76,0.36,21,5,2,2022
2022-05-30,86.0,51.0,76.0,36.0,14.357142857142858,7.0,83.99209444444443,97.8876,125.2,7.017597381886764,0.86,0.51,0.76,0.36,22,5,2,2022
2022-06-06,54.0,100.0,62.0,28.0,16.814285714285713,3.1,99.787,97.4678,126.5,6.705578057220407,0.54,1.0,0.62,0.28,23,6,2,2022
2022-06-13,54.0,100.0,62.0,28.0,19.271428571428572,3.3,96.40084444444445,97.4678,126.5,6.705578057220407,0.54,1.0,0.62,0.28,24,6,2,2022
2022-06-20,54.0,100.0,62.0,28.0,19.599999999999998,5.6,89.34981388888889,97.4678,126.5,6.705578057220407,0.54,1.0,0.62,0.28,25,6,2,2022
2022-06-27,54.0,100.0,62.0,28.0,22.67142857142857,13.399999999999999,101.77209722222221,97.4678,126.5,6.705578057220407,0.54,1.0,0.62,0.28,26,6,2,2022
2022-07-04,67.0,70.0,70.0,31.0,21.228571428571428,14.5,95.31214722222222,96.96781,129.1,6.673057341784916,0.67,0.7,0.7,0.31,27,7,3,2022
2022-07-11,67.0,70.0,70.0,31.0,17.271428571428572,20.7,77.87705555555556,96.96781,129.1,6.673057341784916,0.67,0.7,0.7,0.31,28,7,3,2022
2022-07-18,67.0,70.0,70.0,31.0,19.285714285714285,3.4000000000000004,90.55393333333335,96.96781,129.1,6.673057341784916,0.67,0.7,0.7,0.31,29,7,3,2022
2022-07-25,67.0,70.0,70.0,31.0,24.042857142857144,12.9,95.00551388888888,96.96781,129.1,6.673057341784916,0.67,0.7,0.7,0.31,30,7,3,2022
2022-08-01,66.0,64.0,70.0,43.0,20.071428571428573,3.9000000000000004,85.32339444444443,96.58382,131.0,6.956480300297652,0.66,0.64,0.7,0.43,31,8,3,2022
2022-08-08,66.0,64.0,70.0,43.0,22.52857142857143,5.1,91.08100555555555,96.58382,131.0,6.956480300297652,0.66,0.64,0.7,0.43,32,8,3,2022
2022-08-15,66.0,64.0,70.0,43.0,23.285714285714285,6.800000000000001,89.37106666666666,96.58382,131.0,6.956480300297652,0.66,0.64,0.7,0.43,33,8,3,2022
2022-08-22,66.0,64.0,70.0,43.0,22.357142857142858,18.299999999999997,54.31231944444445,96.58382,131.0,6.956480300297652,0.66,0.64,0.7,0.43,34,8,3,2022
2022-08-29,66.0,64.0,70.0,43.0,20.3,31.500000000000004,65.71346111111112,96.58382,131.0,6.956480300297652,0.66,0.64,0.7,0.43,35,8,3,2022
2022-09-05,47.0,71.0,0.0,41.0,17.02857142857143,0.8999999999999999,83.28671944444444,96.25601,133.2,8.57415426733934,0.47,0.71,0.0,0.41,36,9,3,2022
2022-09-12,47.0,71.0,0.0,41.0,16.785714285714285,16.099999999999998,60.2721,96.25601,133.2,8.57415426733934,0.47,0.71,0.0,0.41,37,9,3,2022
2022-09-19,47.0,71.0,0.0,41.0,13.042857142857143,21.1,59.44423611111111,96.25601,133.2,8.57415426733934,0.47,0.71,0.0,0.41,38,9,3,2022
2022-09-26,47.0,71.0,0.0,41.0,11.457142857142857,5.7,71.26452222222223,96.25601,133.2,8.57415426733934,0.47,0.71,0.0,0.41,39,9,3,2022
2022-10-03,37.0,57.0,37.0,26.0,10.4,10.8,49.773597222222214,96.30234,134.9,8.820699552026245,0.37,0.57,0.37,0.26,40,10,4,2022
2022-10-10,37.0,57.0,37.0,26.0,11.971428571428572,0.9,62.02599722222222,96.30234,134.9,8.820699552026245,0.37,0.57,0.37,0.26,41,10,4,2022
2022-10-17,37.0,57.0,37.0,26.0,12.514285714285714,4.6000000000000005,64.65691666666666,96.30234,134.9,8.820699552026245,0.37,0.57,0.37,0.26,42,10,4,2022
2022-10-24,37.0,57.0,37.0,26.0,12.485714285714286,22.400000000000002,39.55361666666666,96.30234,134.9,8.820699552026245,0.37,0.57,0.37,0.26,43,10,4,2022
2022-10-31,37.0,57.0,37.0,26.0,14.0,0.3,60.131972222222224,96.30234,134.9,8.820699552026245,0.37,0.57,0.37,0.26,44,10,4,2022
2022-11-07,48.0,51.0,0.0,30.0,9.328571428571427,11.5,39.27781944444444,96.70882,136.6,8.803814375067498,0.48,0.51,0.0,0.3,45,11,4,2022
2022-11-14,48.0,51.0,0.0,30.0,9.4,0.4,42.428958333333334,96.70882,136.6,8.803814375067498,0.48,0.51,0.0,0.3,46,11,4,2022
2022-11-21,48.0,51.0,0.0,30.0,1.542857142857143,5.3,26.867694444444442,96.70882,136.6,8.803814375067498,0.48,0.51,0.0,0.3,47,11,4,2022
2022-11-28,48.0,51.0,0.0,30.0,2.9857142857142853,5.2,25.68132222222222,96.70882,136.6,8.803814375067498,0.48,0.51,0.0,0.3,48,11,4,2022
2022-12-05,32.0,71.0,0.0,27.0,1.1714285714285713,7.199999999999999,3.0445611111111113,97.27535,137.6,8.118423496265281,0.32,0.71,0.0,0.27,49,12,4,2022
2022-12-12,32.0,71.0,0.0,27.0,-0.38571428571428573,5.8,13.48016388888889,97.27535,137.6,8.118423496265281,0.32,0.71,0.0,0.27,50,12,4,2022
2022-12-19,32.0,71.0,0.0,27.0,-4.4714285714285715,8.6,30.14345833333333,97.27535,137.6,8.118423496265281,0.32,0.71,0.0,0.27,51,12,4,2022
2022-12-26,32.0,71.0,0.0,27.0,5.757142857142857,25.9,8.565269444444445,97.27535,137.6,8.118423496265281,0.32,0.71,0.0,0.27,52,12,4,2022
2023-01-02,61.0,60.0,56.0,46.0,9.171428571428573,11.2,22.817183333333332,97.84327,139.7,8.650202370014792,0.61,0.6,0.56,0.46,1,1,1,2023
2023-01-09,61.0,60.0,56.0,46.0,6.442857142857143,18.1,23.627219444444442,97.84327,139.7,8.650202370014792,0.61,0.6,0.56,0.46,2,1,1,2023
2023-01-16,61.0,60.0,56.0,46.0,6.557142857142858,27.1,19.98720833333333,97.84327,139.7,8.650202370014792,0.61,0.6,0.56,0.46,3,1,1,2023
2023-01-23,61.0,60.0,56.0,46.0,0.10000000000000002,8.5,20.15913611111111,97.84327,139.7,8.650202370014792,0.61,0.6,0.56,0.46,4,1,1,2023
2023-01-30,61.0,60.0,56.0,46.0,0.5857142857142857,6.4,7.666766666666667,97.84327,139.7,8.650202370014792,0.61,0.6,0.56,0.46,5,1,1,2023
2023-02-06,62.0,64.0,54.0,39.0,1.4857142857142858,19.7,25.641738888888888,98.30519,143.0,8.679234139955504,0.62,0.64,0.54,0.39,6,2,1,2023
2023-02-13,62.0,64.0,54.0,39.0,1.6285714285714286,0.30000000000000004,27.84235833333333,98.30519,143.0,8.679234139955504,0.62,0.64,0.54,0.39,7,2,1,2023
2023-02-20,62.0,64.0,54.0,39.0,4.8999999999999995,19.4,32.35736111111111,98.30519,143.0,8.679234139955504,0.62,0.64,0.54,0.39,8,2,1,2023
2023-02-27,62.0,64.0,54.0,39.0,3.8428571428571425,12.2,26.80283611111111,98.30519,143.0,8.679234139955504,0.62,0.64,0.54,0.39,9,2,1,2023
2023-03-06,84.0,68.0,44.0,56.0,0.8285714285714285,4.300000000000001,44.147861111111105,98.59431,144.9,7.400579635880566,0.84,0.68,0.44,0.56,10,3,1,2023
2023-03-13,84.0,68.0,44.0,56.0,2.8000000000000003,36.1,26.803538888888887,98.59431,144.9,7.400579635880566,0.84,0.68,0.44,0.56,11,3,1,2023
2023-03-20,84.0,68.0,44.0,56.0,7.242857142857143,14.0,60.10695555555556,98.59431,144.9,7.400579635880566,0.84,0.68,0.44,0.56,12,3,1,2023
2023-03-27,84.0,68.0,44.0,56.0,9.114285714285714,18.5,48.340072222222226,98.59431,144.9,7.400579635880566,0.84,0.68,0.44,0.56,13,3,1,2023
2023-04-03,78.0,89.0,56.0,45.0,5.971428571428571,20.200000000000003,44.84238611111111,98.87574,144.2,7.169104345802002,0.78,0.89,0.56,0.45,14,4,2,2023
2023-04-10,78.0,89.0,56.0,45.0,4.757142857142857,3.4000000000000004,59.50438055555555,98.87574,144.2,7.169104345802002,0.78,0.89,0.56,0.45,15,4,2,2023
2023-04-17,78.0,89.0,56.0,45.0,8.471428571428572,27.2,31.99315,98.87574,144.2,7.169104345802002,0.78,0.89,0.56,0.45,16,4,2,2023
2023-04-24,78.0,89.0,56.0,45.0,10.828571428571427,9.5,74.94205555555556,98.87574,144.2,7.169104345802002,0.78,0.89,0.56,0.45,17,4,2,2023
2023-05-01,78.0,96.0,73.0,44.0,8.6,1.4,67.90266111111112,99.00756,144.0,6.102000338630487,0.78,0.96,0.73,0.44,18,5,2,2023
2023-05-08,78.0,96.0,73.0,44.0,10.842857142857143,12.6,73.77370555555557,99.00756,144.0,6.102000338630487,0.78,0.96,0.73,0.44,19,5,2,2023
2023-05-15,78.0,96.0,73.0,44.0,15.271428571428572,0.0,96.39300555555556,99.00756,144.0,6.102000338630487,0.78,0.96,0.73,0.44,20,5,2,2023
2023-05-22,78.0,96.0,73.0,44.0,14.542857142857143,0.2,85.22685833333334,99.00756,144.0,6.102000338630487,0.78,0.96,0.73,0.44,21,5,2,2023
2023-05-29,78.0,96.0,73.0,44.0,14.557142857142859,3.3,84.82430833333333,99.00756,144.0,6.102000338630487,0.78,0.96,0.73,0.44,22,5,2,2023
2023-06-05,81.0,88.0,68.0,36.0,16.2,0.3,107.385175,98.98956,144.0,6.375237127722433,0.81,0.88,0.68,0.36,23,6,2,2023
2023-06-12,81.0,88.0,68.0,36.0,21.657142857142855,0.5,98.95927222222222,98.98956,144.0,6.375237127722433,0.81,0.88,0.68,0.36,24,6,2,2023
2023-06-19,81.0,88.0,68.0,36.0,18.2,31.4,87.30320555555555,98.98956,144.0,6.375237127722433,0.81,0.88,0.68,0.36,25,6,2,2023
2023-06-26,81.0,88.0,68.0,36.0,21.12857142857143,40.1,83.99922500000001,98.98956,144.0,6.375237127722433,0.81,0.88,0.68,0.36,26,6,2,2023
2023-07-03,83.0,51.0,83.0,36.0,18.557142857142857,13.2,84.39634722222222,98.88905,143.7,6.164979039019669,0.83,0.51,0.83,0.36,27,7,3,2023
2023-07-10,83.0,51.0,83.0,36.0,21.099999999999998,5.9,105.58471388888888,98.88905,143.7,6.164979039019669,0.83,0.51,0.83,0.36,28,7,3,2023
2023-07-17,83.0,51.0,83.0,36.0,23.142857142857142,1.4000000000000001,102.22838333333333,98.88905,143.7,6.164979039019669,0.83,0.51,0.83,0.36,29,7,3,2023
2023-07-24,83.0,51.0,83.0,36.0,19.02857142857143,15.2,85.04720555555555,98.88905,143.7,6.164979039019669,0.83,0.51,0.83,0.36,30,7,3,2023
2023-07-31,83.0,51.0,83.0,36.0,17.885714285714286,64.4,60.8983,98.88905,143.7,6.164979039019669,0.83,0.51,0.83,0.36,31,7,3,2023
2023-08-07,61.0,74.0,39.0,48.0,17.771428571428572,36.2,61.26933888888889,98.7243,143.2,6.142789086036071,0.61,0.74,0.39,0.48,32,8,3,2023
2023-08-14,61.0,74.0,39.0,48.0,18.62857142857143,11.200000000000001,81.5556611111111,98.7243,143.2,6.142789086036071,0.61,0.74,0.39,0.48,33,8,3,2023
2023-08-21,61.0,74.0,39.0,48.0,23.285714285714285,25.0,93.25605277777777,98.7243,143.2,6.142789086036071,0.61,0.74,0.39,0.48,34,8,3,2023
2023-08-28,61.0,74.0,39.0,48.0,20.457142857142856,7.5,54.60270833333333,98.7243,143.2,6.142789086036071,0.61,0.74,0.39,0.48,35,8,3,2023
2023-09-04,56.0,54.0,0.0,40.0,16.228571428571428,7.800000000000001,61.04734166666667,98.6036,143.9,4.525247900567075,0.56,0.54,0.0,0.4,36,9,3,2023
2023-09-11,56.0,54.0,0.0,40.0,21.74285714285714,0.0,85.90313333333334,98.6036,143.9,4.525247900567075,0.56,0.54,0.0,0.4,37,9,3,2023
2023-09-18,56.0,54.0,0.0,40.0,19.442857142857143,7.9,78.55470833333334,98.6036,143.9,4.525247900567075,0.56,0.54,0.0,0.4,38,9,3,2023
2023-09-25,56.0,54.0,0.0,40.0,17.242857142857144,3.9,71.03134444444444,98.6036,143.9,4.525247900567075,0.56,0.54,0.0,0.4,39,9,3,2023
2023-10-02,43.0,56.0,0.0,26.0,17.87142857142857,1.7,67.76672777777777,98.56326,144.0,3.788529615280467,0.43,0.56,0.0,0.26,40,10,4,2023
2023-10-09,43.0,56.0,0.0,26.0,14.12857142857143,28.4,30.931047222222222,98.56326,144.0,3.788529615280467,0.43,0.56,0.0,0.26,41,10,4,2023
2023-10-16,43.0,56.0,0.0,26.0,13.485714285714284,13.4,48.85057777777778,98.56326,144.0,3.788529615280467,0.43,0.56,0.0,0.26,42,10,4,2023
2023-10-23,43.0,56.0,0.0,26.0,8.5,13.7,41.41000555555555,98.56326,144.0,3.788529615280467,0.43,0.56,0.0,0.26,43,10,4,2023
2023-10-30,43.0,56.0,0.0,26.0,10.857142857142858,32.9,12.723666666666666,98.56326,144.0,3.788529615280467,0.43,0.56,0.0,0.26,44,10,4,2023
2023-11-06,42.0,69.0,0.0,37.0,10.114285714285714,20.8,36.550041666666665,98.55389,144.9,3.16620798334224,0.42,0.69,0.0,0.37,45,11,4,2023
2023-11-13,42.0,69.0,0.0,37.0,7.2,8.2,40.01416388888889,98.55389,144.9,3.16620798334224,0.42,0.69,0.0,0.37,46,11,4,2023
2023-11-20,42.0,69.0,0.0,37.0,6.971428571428571,30.0,26.445486111111112,98.55389,144.9,3.16620798334224,0.42,0.69,0.0,0.37,47,11,4,2023
2023-11-27,42.0,69.0,0.0,37.0,1.8285714285714285,14.0,24.624827777777778,98.55389,144.9,3.16620798334224,0.42,0.69,0.0,0.37,48,11,4,2023
2023-12-04,29.0,53.0,0.0,31.0,-3.1714285714285713,4.8,24.95067222222222,98.55756,145.0,3.710254899874244,0.29,0.53,0.0,0.31,49,12,4,2023
2023-12-11,29.0,53.0,0.0,31.0,1.8000000000000003,30.7,10.02765,98.55756,145.0,3.710254899874244,0.29,0.53,0.0,0.31,50,12,4,2023
2023-12-18,29.0,53.0,0.0,31.0,5.1000000000000005,13.200000000000001,7.973238888888889,98.55756,145.0,3.710254899874244,0.29,0.53,0.0,0.31,51,12,4,2023
2023-12-25,29.0,53.0,0.0,31.0,5.671428571428572,54.5,12.158191666666669,98.55756,145.0,3.710254899874244,0.29,0.53,0.0,0.31,52,12,4,2023
2024-01-01,59.0,51.0,0.0,54.0,6.471428571428572,29.6,35.39169722222222,98.40506,146.3,2.887107307847736,0.59,0.51,0.0,0.54,1,1,1,2024
2024-01-08,59.0,51.0,0.0,54.0,0.9714285714285713,29.3,10.168172222222221,98.40506,146.3,2.887107307847736,0.59,0.51,0.0,0.54,2,1,1,2024
2024-01-15,59.0,51.0,0.0,54.0,-2.0,7.6000000000000005,19.336644444444445,98.40506,146.3,2.887107307847736,0.59,0.51,0.0,0.54,3,1,1,2024
2024-01-22,59.0,51.0,0.0,54.0,-0.3714285714285715,8.600000000000001,23.85325277777778,98.40506,146.3,2.887107307847736,0.59,0.51,0.0,0.54,4,1,1,2024
2024-01-29,59.0,51.0,0.0,54.0,4.685714285714285,9.7,39.418905555555554,98.40506,146.3,2.887107307847736,0.59,0.51,0.0,0.54,5,1,1,2024
